4177,0,0.51058,633,1.38,1.34,1668,434.83,44,22.465,483,69,50,25.529,485,70,0.45971,0.98315,0.21664,0.33026,0.50351,486,68,163.21,83.333,0.52174,0.79543,-0.61982,0.17869,870.26,9.6133,10.724,15.032,1.4053,0.93163,-2.9101,2.6624,0.66847,0.59862,-0.060387,0.72264,0.19662,2.0278,0.79941,0.3187,8.2565,12.588,3590.2
4177,0,0.51058,633,1.38,1.34,817,212.98,31,15.828,544,345,31,15.828,543,345,0.13102,0.98652,0.072947,0.1192,0.14613,541,340,104.78,53.497,0.18832,0.23085,0.14057,0.016693,153.86,1.7821,2.4146,2.1848,1.4008,0.96636,0.57349,6.3594,2.1448,0.49558,-0.039364,0.51588,0.042443,3.4099,0.54797,0.086351,2.9801,3.6532,634.72
4177,0,0.51058,633,1.38,1.34,2942,766.95,53,27.061,815,446,68,34.719,816,444,0.63417,0.98645,0.034884,0.23502,0.38749,810,432,195.06,99.591,0.37128,0.61215,0.13628,0.11629,1092.3,3.153,3.1194,4.0062,1.5078,0.9951,-3.4581,13.225,0.93993,0.86729,-0.19122,0.86747,0.044663,3.2884,0.67375,0.08664,5.8755,9.6873,4506.2
4177,0,0.51058,633,1.38,1.34,2405,626.96,53,27.061,193,658,55,28.082,193,658,0.26722,0.99238,0,0.29662,0.49285,191,655,172.96,88.311,0.46859,0.7786,0.12846,0.16771,1127,4.2391,3.4407,5.3105,1.5825,0.998,-12.476,14.451,0.9728,0.87386,-0.19069,0.88041,0.048963,3.2616,0.67838,0.11592,7.4154,12.321,4649.1
4177,0,0.51058,633,1.38,1.34,3234,843.07,59,30.124,477,658,69,35.23,477,658,0.50692,0.9766,0.11663,0.16142,0.36518,479,664,213.43,108.97,0.255,0.5769,0.14387,0.065441,824.68,2.5918,9.0249,3.7903,2.4108,0.95962,17.671,5.3425,0.69751,0.76904,-0.25924,0.75675,0.12172,2.5264,0.75155,0.22244,4.0354,9.1294,3402.1
4177,0,0.51058,633,1.38,1.34,685,178.57,23,11.743,36,686,46,23.487,38,686,0.87026,0.95429,0.4552,0.16895,0.43637,42,685,124.48,63.555,0.2669,0.68937,-0.15387,0.10968,182.83,8.1606,6.8181,11.859,0.70093,0.82991,1.5174,3.5655,0.76061,0.64836,-0.10264,0.7224,0.13025,2.4803,0.75532,0.2292,4.2237,10.909,754.24
4177,0,0.51058,633,1.38,1.34,816,212.72,26,13.275,51,705,36,18.381,52,705,0.68706,0.86748,0.054288,0.21422,0.40323,48,704,103.94,53.067,0.33841,0.63701,0.029251,0.12353,276.14,6.2904,2.7919,7.6637,1.0003,0.99053,13.345,9.3153,1.1235,0.78475,-0.13691,0.80323,0.058481,3.1519,0.68828,0.13306,5.3554,10.081,1139.2
4177,0,0.51058,633,1.38,1.34,1552,404.59,42,21.444,859,728,44,22.465,858,728,0.28138,0.98375,0.064666,0.35659,0.71659,858,729,144.29,73.671,0.56333,1.1321,0.063156,0.27697,874.29,7.4832,2.8513,9.2745,1.1239,0.9747,-2.8399,14.567,1.2966,0.83653,-0.18146,0.84884,0.043311,3.3608,0.62597,0.11582,8.9147,17.915,3606.8
4177,0,0.51058,633,1.38,1.34,3085,804.22,53,27.061,649,769,81,41.357,642,768,0.75677,0.9683,0.28214,0.35057,0.652,636,759,231.18,118.04,0.55383,1.03,0.027938,0.27724,1708.6,6.5793,2.123,7.6098,0.85442,0.91247,12.773,18.014,0.91696,0.90313,-0.2091,0.89663,0.065358,3.0967,0.73272,0.15143,8.7644,16.3,7048.5
4177,0,0.51058,633,1.38,1.34,4247,1107.1,67,34.209,796,760,86,43.91,799,763,0.61631,0.97507,0.50092,0.18548,0.36296,795,760,326.14,166.52,0.29301,0.5734,0.13498,0.094602,1244.4,2.6565,3.3019,3.4302,1.4698,0.8977,17.388,11.291,0.76299,0.8734,-0.27137,0.86298,0.058511,3.0946,0.71431,0.1283,4.6369,9.074,5133.8
