4379,0,0.51058,633,1.38,1.34,4820,1256.5,77,39.314,41,95,77,39.314,41,93,0.094723,0.96814,0.07016,0.15588,0.30451,39,94,254.88,130.14,0.24626,0.48106,0.080888,0.099015,1186.9,3.5373,3.1886,4.451,1.0945,0.97916,13.828,14.742,0.5128,0.93277,-0.32818,0.92481,0.057261,3.0207,0.76487,0.11026,3.897,7.6127,4896.6
4379,0,0.51058,633,1.38,1.34,2822,735.66,57,29.103,183,174,59,30.124,183,174,0.22411,0.96258,0.050102,0.12501,0.20503,179,176,192.84,98.458,0.19749,0.32391,0.070915,0.055682,557.32,4.0369,3.5723,5.1962,1.2472,0.98333,-5.2953,10.412,0.96593,0.83021,-0.15719,0.82828,0.053474,3.1818,0.6701,0.12907,3.1253,5.1259,2299.2
4379,0,0.51058,633,1.38,1.34,2790,727.32,47,23.997,123,232,76,38.804,124,233,0.78164,0.97346,0.13951,0.12532,0.23353,122,235,201.39,102.82,0.19798,0.36893,0.081065,0.064597,552.36,3.6039,3.8118,4.671,1.4231,0.97426,11.969,11.483,0.88906,0.85628,-0.22028,0.85219,0.049764,3.19,0.67832,0.096146,3.133,5.8384,2278.7
4379,0,0.51058,633,1.38,1.34,3999,1042.5,62,31.656,232,261,82,41.867,232,258,0.64263,0.97119,0.11423,0.13072,0.27243,238,258,237.83,121.43,0.20651,0.43038,0.078541,0.069887,825.84,3.6447,3.6121,4.7045,1.3161,0.97559,13.14,9.353,0.52367,0.89396,-0.30833,0.8893,0.073415,2.8473,0.75752,0.13171,3.268,6.8107,3406.9
4379,0,0.51058,633,1.38,1.34,1983,516.95,41,20.934,689,379,65,33.188,690,381,0.76848,0.97916,0.2155,0.1858,0.34617,690,376,177.03,90.388,0.29352,0.54687,0.066454,0.11762,582.05,7.1488,3.2532,9.0008,1.4751,0.95607,-0.92287,12.581,1.3128,0.81102,-0.16275,0.82848,0.040114,3.3995,0.62624,0.07486,4.645,8.6542,2401.2
4379,0,0.51058,633,1.38,1.34,4339,1131.1,68,34.719,62,464,77,39.314,62,466,0.46292,0.97659,0.11247,0.12888,0.26939,58,461,247.13,126.18,0.2036,0.42557,0.086901,0.079831,883.43,3.1597,3.3971,4.0471,1.1606,0.96984,30.243,13.759,0.52065,0.92708,-0.37486,0.91214,0.066299,2.9453,0.76401,0.13828,3.222,6.7347,3644.5
4379,0,0.51058,633,1.38,1.34,2615,681.7,49,25.018,557,485,66,33.698,559,487,0.66078,0.97327,0.083295,0.13007,0.27859,563,484,188.95,96.474,0.20548,0.44011,0.081371,0.064531,537.32,4.0222,5.2239,5.2427,1.577,0.98524,6.4304,7.5555,0.56191,0.86155,-0.28453,0.86277,0.076154,2.7878,0.74454,0.12914,3.2517,6.9647,2216.7
4379,0,0.51058,633,1.38,1.34,4106,1070.4,71,36.251,769,536,73,37.272,768,535,0.23541,0.95598,0.10415,0.13673,0.3041,772,535,238.88,121.97,0.216,0.48041,0.07746,0.071922,886.91,4.3802,5.9244,5.9238,1.525,0.962,5.1923,7.3932,0.62836,0.84333,-0.26481,0.84473,0.072884,2.8421,0.7351,0.1188,3.4182,7.6025,3658.8
4379,0,0.51058,633,1.38,1.34,4342,1131.9,72,36.762,498,606,79,40.336,499,603,0.38979,0.96679,0.16915,0.11517,0.23843,497,596,255.67,130.54,0.18194,0.37667,0.076724,0.058072,789.98,3.4076,4.1311,4.4184,1.2858,0.93902,20.459,9.084,0.52905,0.88993,-0.3139,0.88382,0.084907,2.8032,0.76536,0.15186,2.8792,5.9608,3259
4379,0,0.51058,633,1.38,1.34,5032,1311.8,66,33.698,837,647,107,54.632,836,650,0.78478,0.96601,0.31167,0.12805,0.2492,838,650,302.76,154.58,0.20228,0.39368,0.076489,0.071194,1017.9,3.652,3.6405,4.6893,1.2394,0.92993,16.339,11.975,0.68384,0.89196,-0.26881,0.88364,0.056883,3.0891,0.72449,0.11514,3.2011,6.2299,4199.2
4379,0,0.51058,633,1.38,1.34,6360,1658,89,45.441,967,653,90,45.952,966,655,0.17329,0.97565,0.092319,0.17564,0.40189,957,652,296.26,151.26,0.27747,0.6349,0.080067,0.13255,1764.7,3.8824,4.5482,5.1107,1.4012,0.97493,23.667,14.252,0.39533,0.94602,-0.41924,0.93352,0.075349,2.8218,0.81279,0.13698,4.3909,10.047,7280.1
4379,0,0.51058,633,1.38,1.34,5000,1303.4,69,35.23,564,709,94,47.994,565,708,0.67606,0.97044,0.21393,0.12093,0.23759,571,700,282,143.98,0.19104,0.37533,0.07705,0.062341,955.19,3.1292,3.9264,4.0529,1.2955,0.94209,14.236,10.516,0.52351,0.90516,-0.30593,0.89813,0.071198,2.8995,0.76366,0.14867,3.0232,5.9396,3940.6
4379,0,0.51058,633,1.38,1.34,3061,797.97,58,29.613,321,715,63,32.166,320,714,0.38625,0.99017,0.026316,0.17706,0.36442,328,709,198.26,101.23,0.27972,0.5757,0.085142,0.11987,856.22,3.9804,4.3396,5.3233,1.7507,0.98714,15.617,14.049,0.59764,0.91839,-0.31428,0.91167,0.052279,3.0741,0.72662,0.084781,4.4266,9.1104,3532.3
4379,0,0.51058,633,1.38,1.34,6190,1613.7,85,43.399,704,776,87,44.42,703,776,0.21027,0.97597,0.15543,0.17045,0.40576,694,774,302.34,154.37,0.26927,0.64102,0.07802,0.12083,1666.8,3.8381,6.0082,5.2393,1.6448,0.94677,12.684,11.321,0.37989,0.93507,-0.42123,0.92624,0.079597,2.7433,0.81595,0.13255,4.2612,10.144,6876.1
4379,0,0.51058,633,1.38,1.34,6491,1692.1,83,42.378,950,808,97,49.526,951,807,0.51645,0.98205,0.073729,0.18925,0.42247,948,813,296.59,151.43,0.29897,0.6674,0.075659,0.14712,1940.6,3.8509,3.9791,5.0289,1.3653,0.97979,29.767,15.489,0.39894,0.94978,-0.40932,0.93952,0.068108,2.8923,0.80651,0.12404,4.7312,10.562,8005.8
4379,0,0.51058,633,1.38,1.34,2989,779.2,46,23.487,355,829,81,41.357,353,828,0.82008,0.9752,0.15217,0.12533,0.22623,351,822,210.08,107.26,0.19799,0.35739,0.090934,0.058005,591.8,3.2439,3.2951,4.1739,1.4894,0.98196,3.9218,10.433,0.94495,0.8339,-0.21007,0.84199,0.050013,3.1567,0.64083,0.094422,3.1332,5.6557,2441.4
4379,0,0.51058,633,1.38,1.34,3998,1042.2,70,35.74,242,823,73,37.272,240,827,0.28208,0.96448,0.12581,0.13131,0.25815,231,832,238.95,122,0.20743,0.40782,0.085231,0.068579,829.32,3.2096,3.9345,4.197,1.4755,0.96903,10.619,10.702,0.53901,0.9041,-0.31144,0.89853,0.06481,2.9327,0.7539,0.11228,3.2826,6.4537,3421.3
4379,0,0.51058,633,1.38,1.34,3137,817.78,45,22.976,566,836,94,47.994,564,834,0.87873,0.97857,0.26518,0.12604,0.2354,567,834,230.74,117.81,0.19911,0.37189,0.083521,0.061141,624.61,3.5171,3.0791,4.4314,1.4422,0.98149,6.4068,10.067,0.84888,0.84448,-0.21789,0.84704,0.054263,3.1077,0.67823,0.11045,3.1509,5.8851,2576.8
4379,0,0.51058,633,1.38,1.34,4383,1142.6,68,34.719,471,859,80,40.846,471,858,0.52678,0.9681,0.21268,0.11136,0.19767,481,861,264.13,134.86,0.17593,0.31227,0.080673,0.048626,771.1,3.0041,3.6327,3.8767,1.1557,0.93619,11.401,10.495,0.67484,0.87917,-0.24607,0.87356,0.060428,3.0453,0.72635,0.11041,2.7841,4.9417,3181.1
4379,0,0.51058,633,1.38,1.34,5625,1466.4,63,32.166,186,901,144,73.523,183,890,0.89884,0.97032,0.41222,0.14985,0.28713,181,892,345.52,176.42,0.23674,0.45361,0.077958,0.087346,1331.6,3.9483,3.1784,5.0293,1.3481,0.90985,9.7466,12.919,0.58773,0.91297,-0.28493,0.90721,0.056992,3.0511,0.74556,0.098557,3.7463,7.1783,5493.5
4379,0,0.51058,633,1.38,1.34,2773,722.89,54,27.571,279,901,65,33.188,279,897,0.55662,0.96853,0.077793,0.14063,0.2641,270,894,194.21,99.162,0.22216,0.41721,0.083983,0.073835,616.04,4.1572,2.9856,5.2221,1.3454,0.98593,9.6902,10.959,0.83288,0.85874,-0.22358,0.85882,0.051777,3.1783,0.69363,0.098329,3.5157,6.6024,2541.4
4379,0,0.51058,633,1.38,1.34,3510,915.02,38,19.402,379,919,124,63.312,372,914,0.9509,0.96814,0.45973,0.13611,0.25113,366,910,284.37,145.19,0.21503,0.39674,0.077148,0.073921,754.75,4.1462,4.1727,5.412,1.6205,0.93443,5.7277,12.337,0.724,0.88913,-0.24091,0.88234,0.054526,3.1174,0.71815,0.096371,3.4028,6.2784,3113.6
4379,0,0.51058,633,1.38,1.34,4907,1279.2,69,35.23,651,911,88,44.931,651,912,0.6196,0.96628,0.19303,0.12805,0.27192,651,919,275.76,140.8,0.20229,0.42957,0.082591,0.071247,992.63,3.5625,4.6542,4.6601,1.3711,0.94275,19.231,10.45,0.5102,0.9069,-0.34787,0.89884,0.073545,2.8645,0.7686,0.13909,3.2012,6.798,4095
4379,0,0.51058,633,1.38,1.34,2110,550.05,40,20.423,762,917,65,33.188,764,916,0.78096,0.96176,0.19644,0.10042,0.16357,767,920,180.98,92.405,0.15864,0.25841,0.078558,0.035665,334.73,3.7687,2.8448,4.6879,1.216,0.96509,7.4991,8.5112,1.2882,0.73709,-0.12452,0.7435,0.046387,3.2625,0.61253,0.074791,2.5105,4.0893,1380.9
4379,0,0.51058,633,1.38,1.34,2163,563.87,46,23.487,530,946,57,29.103,530,947,0.57972,0.9781,0.12337,0.12016,0.1964,526,953,175.55,89.63,0.18983,0.31026,0.088563,0.049525,410.61,3.5049,2.9642,4.3536,1.3748,0.97549,-3.4466,11.062,0.87766,0.85298,-0.19818,0.8576,0.051831,3.1647,0.67588,0.11986,3.0041,4.9099,1693.9
4380,0,0.51058,633,1.38,1.34,3455,900.68,61,31.145,546,224,73,37.272,543,222,0.54805,0.96436,0.14207,0.12629,0.24368,538,216,224.46,114.6,0.19951,0.38496,0.057185,0.070965,689.3,3.5942,3.4477,4.6129,1.0673,0.95968,-0.70554,10.631,1.08,0.81555,-0.1735,0.81216,0.047623,3.2451,0.64609,0.078173,3.1572,6.0919,2843.6
4380,0,0.51058,633,1.38,1.34,5054,1317.5,74,37.783,782,254,92,46.973,781,254,0.59237,0.93701,0.52247,0.10901,0.27166,774,253,364.59,186.15,0.17222,0.42917,0.011213,0.068359,870.39,4.4947,3.8692,5.7299,0.68045,0.87504,6.6473,5.8634,1.2339,0.65228,-0.10919,0.66415,0.061714,3.0621,0.63576,0.1116,2.7254,6.7916,3590.7
4380,0,0.51058,633,1.38,1.34,3446,898.33,46,23.487,600,390,94,47.994,603,386,0.87219,0.97983,0.27801,0.14319,0.34362,610,385,244.03,124.6,0.22621,0.54285,0.060761,0.098126,779.51,3.1895,3.9747,4.0923,1.4686,0.94824,8.0552,10.051,0.5882,0.88943,-0.31513,0.87994,0.06438,2.8974,0.73762,0.11709,3.5797,8.5905,3215.8
4380,0,0.51058,633,1.38,1.34,5962,1554.2,78,39.825,472,456,104,53.1,477,455,0.65873,0.98168,0.29652,0.1456,0.37323,484,456,324.87,165.87,0.23001,0.58963,0.039658,0.11152,1371.3,2.6102,3.4762,3.3549,1.2696,0.91519,20.795,10.355,0.38945,0.9275,-0.39397,0.9176,0.09232,2.707,0.812,0.20673,3.6399,9.3309,5657.2
4380,0,0.51058,633,1.38,1.34,6120,1595.4,90,45.952,352,469,93,47.484,351,467,0.26257,0.97672,0.42053,0.11945,0.29749,360,472,363.33,185.51,0.18871,0.46996,0.054012,0.088187,1154.9,2.5696,3.7536,3.3161,1.3699,0.86673,37.231,11.397,0.54834,0.90819,-0.34534,0.8822,0.095189,2.8091,0.76845,0.23995,2.9863,7.4371,4764.3
4380,0,0.51058,633,1.38,1.34,4964,1294.1,70,35.74,654,501,93,47.484,655,497,0.6554,0.96506,0.26622,0.12382,0.30277,661,503,290.38,148.26,0.19561,0.47831,0.037764,0.079347,970.99,3.2008,3.9493,4.1657,1.2552,0.92946,12.262,7.6809,0.67006,0.83953,-0.24483,0.83641,0.078753,2.8547,0.73033,0.16306,3.0955,7.5692,4005.7
4380,0,0.51058,633,1.38,1.34,3721,970.02,52,26.55,548,551,100,51.058,551,550,0.84949,0.96992,0.27512,0.14583,0.28918,548,546,253.04,129.2,0.23038,0.45684,-0.0093341,0.0924,857.25,3.627,4.8703,4.7655,1.0967,0.95072,0.55321,8.6979,0.92267,0.80819,-0.13957,0.80869,0.056894,3.0815,0.67712,0.10808,3.6458,7.2295,3536.5
4380,0,0.51058,633,1.38,1.34,5571,1452.3,85,43.399,615,623,99,50.547,612,620,0.51378,0.95988,0.38802,0.11577,0.25266,607,620,337.13,172.13,0.18289,0.39915,0.061172,0.063558,1018.9,3.0093,3.4361,3.851,1.2527,0.88309,9.819,8.1599,0.8187,0.81763,-0.21892,0.8154,0.062887,3.0234,0.69645,0.11469,2.8943,6.3166,4203.3
4380,0,0.51058,633,1.38,1.34,10342,2696,108,55.142,417,630,120,61.269,418,631,0.43982,0.97249,0.44849,0.12591,0.32702,415,632,484.23,247.24,0.19892,0.51661,0.052303,0.085548,2057.2,2.5144,3.852,3.2596,1.3178,0.87848,15.394,8.4125,0.45406,0.89758,-0.36896,0.88852,0.090513,2.6926,0.78637,0.19667,3.1478,8.1754,8486.7
4380,0,0.51058,633,1.38,1.34,6851,1786,89,45.441,679,668,110,56.163,684,669,0.58133,0.95453,0.38147,0.13961,0.33254,692,672,371.72,189.79,0.22055,0.52534,0.021569,0.095937,1511,3.6114,3.3971,4.6425,1.0479,0.90658,12.981,8.5473,0.6383,0.86102,-0.2363,0.85293,0.074882,2.8956,0.74385,0.14572,3.4903,8.3135,6233.5
4380,0,0.51058,633,1.38,1.34,7326,1909.8,68,34.719,508,785,141,71.991,506,790,0.87474,0.95751,0.37103,0.13018,0.30583,509,785,380.88,194.47,0.20565,0.48315,0.029266,0.087588,1506.6,3.3212,3.6879,4.2998,1.0784,0.93665,13.734,9.0667,0.6255,0.87093,-0.2564,0.86443,0.075649,2.8886,0.74343,0.15808,3.2544,7.6458,6215.3
