5267,0,0.51058,633,1.38,1.34,283,73.775,16,8.1692,57,18,29,14.807,59,17,0.83403,0.95298,0.47492,0.020613,0.037739,59,15,81.533,41.629,0.032564,0.059619,0.010841,0.0089793,9.2156,2.629,2.9814,3.2872,1.4747,0.79028,-0.30766,2.7078,5.9175,-0.37212,-0.033678,0.43365,0.041436,3.4599,0.38667,0.10309,0.51533,0.94347,38.018
5267,0,0.51058,633,1.38,1.34,3435,895.47,69,35.23,650,60,89,45.441,644,48,0.62204,0.94291,0.50996,0.065678,0.16506,653,44,294.97,150.61,0.10376,0.26076,-0.028606,0.059434,356.4,4.89,3.375,6.259,0.88008,0.76131,4.936,9.883,0.86302,0.83938,-0.17829,0.83302,0.056296,3.0864,0.69069,0.10155,1.6419,4.1266,1470.3
5267,0,0.51058,633,1.38,1.34,1861,485.14,41,20.934,339,62,67,34.209,344,60,0.79402,0.9427,0.39346,0.083905,0.19672,346,63,194.65,99.386,0.13255,0.31077,-0.0074941,0.080145,246.68,4.985,3.1834,6.3005,1.0406,0.85154,9.9385,14.686,1.2133,0.84737,-0.1821,0.83347,0.042146,3.3809,0.64409,0.095352,2.0976,4.9179,1017.6
5267,0,0.51058,633,1.38,1.34,2101,547.71,50,25.529,219,86,66,33.698,223,86,0.65151,0.96963,0.39318,0.077467,0.25982,226,82,207.63,106.01,0.12238,0.41045,-0.0057163,0.1138,257.12,6.5117,5.2687,8.8927,1.2803,0.85869,67.472,18.799,1.527,0.84975,-0.23847,0.80266,0.077572,3.0893,0.64767,0.14469,1.9367,6.4954,1060.7
5267,0,0.51058,633,1.38,1.34,2880,750.78,58,29.613,535,154,74,37.783,536,146,0.60889,0.9451,0.41004,0.091932,0.213,527,153,246.51,125.86,0.14523,0.3365,-0.019576,0.084821,418.27,5.6948,4.1488,7.357,1.1692,0.84007,1.6457,13.171,0.7543,0.89167,-0.22479,0.8838,0.053453,3.1642,0.72467,0.10022,2.2983,5.3251,1725.5
5267,0,0.51058,633,1.38,1.34,1925,501.83,38,19.402,978,155,68,34.719,977,155,0.82929,0.94348,0.35176,0.086145,0.21076,981,154,192.15,98.106,0.13609,0.33296,-0.031051,0.080613,261.97,7.4223,3.0995,9.4177,0.97806,0.88689,3.406,10.907,1.2499,0.79437,-0.15035,0.7955,0.042168,3.3606,0.6282,0.07395,2.1536,5.2691,1080.7
5267,0,0.51058,633,1.38,1.34,2508,653.81,48,24.508,458,162,73,37.272,461,166,0.74867,0.96294,0.30888,0.072321,0.19113,463,164,211.94,108.21,0.11425,0.30194,-0.0038694,0.064263,286.54,4.6388,7.7227,6.3511,1.7908,0.8994,4.2342,10.24,0.84974,0.84675,-0.23177,0.84852,0.055603,3.115,0.70643,0.090674,1.808,4.7782,1182.1
5267,0,0.51058,633,1.38,1.34,3272,852.97,68,34.719,620,172,78,39.825,614,167,0.48573,0.94204,0.52008,0.056813,0.15226,615,172,290.49,148.32,0.089751,0.24054,-0.024365,0.049913,293.67,4.463,4.3548,5.9374,1.1891,0.75797,9.4281,8.26,0.95027,0.79365,-0.15961,0.79203,0.059342,3.0863,0.67672,0.12268,1.4203,3.8065,1211.5
5267,0,0.51058,633,1.38,1.34,288,75.078,15,7.6587,722,178,27,13.786,723,180,0.83622,0.93137,0.3549,0.024682,0.056718,726,186,74.055,37.811,0.038992,0.089602,-0.0037422,0.016333,11.23,4.6597,3.088,5.8967,1.4454,0.85133,-0.29045,3.459,3.8558,-0.054243,-0.027419,0.4045,0.045311,3.3354,0.44782,0.10233,0.61704,1.418,46.327
5267,0,0.51058,633,1.38,1.34,2359,614.96,33,16.849,301,220,84,42.888,301,222,0.91922,0.97568,0.38239,0.080621,0.19978,300,212,218.11,111.36,0.12736,0.31561,9.5921e-005,0.075193,300.45,4.8987,2.7749,6.0591,1.1535,0.91704,7.9695,12.304,1.5021,0.7824,-0.16434,0.79224,0.03698,3.435,0.58484,0.074869,2.0155,4.9946,1239.5
5267,0,0.51058,633,1.38,1.34,2434,634.52,32,16.338,901,255,115,58.716,902,257,0.96024,0.94802,0.64913,0.071776,0.19508,901,259,293.63,149.92,0.11339,0.30818,-0.038272,0.071254,275.99,7.6463,3.1808,9.7168,0.84707,0.75563,5.0612,9.6598,0.99642,0.81299,-0.16866,0.81078,0.053084,3.1818,0.6729,0.090013,1.7944,4.8769,1138.6
5267,0,0.51058,633,1.38,1.34,2772,722.63,39,19.913,824,289,108,55.142,825,286,0.93222,0.95351,0.55345,0.073467,0.17424,828,283,276.81,141.33,0.11606,0.27527,-0.032971,0.068507,321.72,6.0069,3.6398,7.7264,0.96068,0.77156,0.23804,10.31,1.8361,0.69768,-0.097686,0.71191,0.040892,3.4296,0.58268,0.077109,1.8367,4.3561,1327.2
