4214,0,0.51058,633,1.38,1.34,534,139.21,27,13.786,174,29,29,14.807,174,27,0.39908,0.95287,0.38375,0.024496,0.076501,172,24,103.02,52.602,0.038698,0.12086,-0.013682,0.021252,20.665,2.4026,3.6107,3.1262,1.3457,0.79958,11.628,4.8321,2.3455,0.34643,-0.045312,0.46738,0.059923,3.1865,0.49564,0.11442,0.61239,1.9125,85.25
4214,0,0.51058,633,1.38,1.34,3258,849.32,69,35.23,597,45,69,35.23,592,43,0.11227,0.93485,0.62966,0.053283,0.17393,592,29,331.87,169.45,0.084176,0.27478,-0.034952,0.053342,274.25,3.4055,3.2155,4.3193,0.83708,0.78096,14.222,6.8184,1.0283,0.73791,-0.14097,0.72994,0.0712,2.997,0.66146,0.16521,1.3321,4.3483,1131.4
4214,0,0.51058,633,1.38,1.34,3524,918.67,65,33.188,844,65,92,46.973,844,68,0.70699,0.89084,0.66306,0.05765,0.2129,837,74,360.69,184.16,0.091075,0.33634,-0.078994,0.061002,320.95,4.1178,3.677,5.3147,0.78658,0.73845,9.7029,4.8518,0.86587,0.69713,-0.11578,0.69418,0.093016,2.7538,0.69464,0.18625,1.4413,5.3226,1324
4214,0,0.51058,633,1.38,1.34,5225,1362.1,81,41.357,115,76,97,49.526,109,71,0.55593,0.94493,0.49646,0.052484,0.17942,101,77,359.69,183.65,0.082914,0.28344,-0.018991,0.05162,433.22,2.2203,3.2905,2.8414,1.0366,0.83066,15.36,7.1278,0.63498,0.8364,-0.24747,0.82142,0.094036,2.7237,0.73808,0.20809,1.3121,4.4854,1787.2
4214,0,0.51058,633,1.38,1.34,5075,1323,76,38.804,806,104,93,47.484,807,105,0.57311,0.92468,0.58706,0.11094,0.43042,801,107,391.7,199.99,0.17527,0.67997,-0.075504,0.15506,889.48,5.147,5.1798,6.8993,0.69993,0.80668,32.209,10.245,0.79084,0.85668,-0.25058,0.82324,0.12923,2.7586,0.75045,0.31954,2.7736,10.761,3669.5
4214,0,0.51058,633,1.38,1.34,3976,1036.5,61,31.145,628,121,93,47.484,630,121,0.75709,0.94808,0.50772,0.065972,0.22256,631,115,317,161.85,0.10422,0.3516,-0.031624,0.066207,414.38,3.5063,4.8531,4.7074,0.66887,0.80711,9.1962,6.8832,0.80686,0.79016,-0.19742,0.7876,0.082683,2.8613,0.72118,0.18558,1.6493,5.564,1709.5
4214,0,0.51058,633,1.38,1.34,4846,1263.3,66,33.698,522,117,105,53.611,524,116,0.77745,0.96142,0.53943,0.13901,0.61896,531,116,361.93,184.79,0.21961,0.97781,-0.12021,0.22537,1064.2,5.7825,6.2245,8.3794,0.89485,0.83143,42.262,10.153,0.53291,0.90026,-0.34281,0.87382,0.20037,2.4434,0.82392,0.41992,3.4753,15.474,4390.3
4214,0,0.51058,633,1.38,1.34,4009,1045.1,68,34.719,891,132,81,41.357,890,132,0.54801,0.91973,0.54441,0.060324,0.21195,894,132,331.61,169.31,0.095299,0.33484,-0.05435,0.063456,382.05,4.0985,3.6047,5.2319,0.94897,0.82719,7.7958,6.052,0.97224,0.72317,-0.14069,0.72522,0.072662,2.9267,0.67618,0.1567,1.5081,5.2988,1576.1
4214,0,0.51058,633,1.38,1.34,3341,870.96,63,32.166,761,164,74,37.783,760,162,0.5311,0.95752,0.33332,0.087355,0.35238,757,164,249.93,127.61,0.138,0.55668,-0.055583,0.102,461.07,3.8922,8.9779,5.4264,1.5364,0.87537,16.892,6.8034,0.5454,0.85157,-0.27661,0.83129,0.1376,2.544,0.79244,0.3063,2.1839,8.8095,1902.1
4214,0,0.51058,633,1.38,1.34,1075,280.24,33,16.849,273,172,39,19.913,271,172,0.555,0.9749,0.09425,0.18231,0.47632,271,171,121.37,61.967,0.288,0.75248,-0.087613,0.23342,309.6,9.3628,2.8526,11.504,0.86893,0.95457,21.195,17.196,1.5651,0.83315,-0.17653,0.8359,0.044275,3.3922,0.60019,0.11555,4.5577,11.908,1277.2
4214,0,0.51058,633,1.38,1.34,928,241.92,30,15.317,154,169,44,22.465,157,172,0.71414,0.97472,0.33375,0.04522,0.11303,156,176,131.42,67.101,0.071438,0.17856,-0.0068823,0.03538,66.294,2.5474,3.0971,3.1979,1.2095,0.88283,2.6624,6.6096,2.1034,0.51718,-0.062669,0.56974,0.042096,3.3793,0.53098,0.08575,1.1305,2.8258,273.49
4214,0,0.51058,633,1.38,1.34,4353,1134.8,58,29.613,953,206,111,56.674,950,202,0.84812,0.92772,0.47856,0.05338,0.16253,948,181,323.41,165.13,0.084328,0.25675,-0.043119,0.048492,367.08,3.4787,3.8835,4.5036,1.0564,0.83483,5.6194,5.5163,1.3434,0.60832,-0.085372,0.63264,0.063729,3.0695,0.64384,0.13449,1.3345,4.0631,1514.4
4214,0,0.51058,633,1.38,1.34,3853,1004.4,52,26.55,160,240,126,64.333,163,237,0.91088,0.97144,0.67849,0.053536,0.15277,170,232,385.74,196.95,0.084574,0.24134,-0.014177,0.050006,325.86,2.2684,3.3116,2.9224,1.4004,0.7146,14.591,8.7755,1.1589,0.76668,-0.15872,0.76585,0.051859,3.1913,0.63221,0.091572,1.3384,3.8192,1344.3
4214,0,0.51058,633,1.38,1.34,388,101.15,16,8.1692,779,236,26,13.275,779,236,0.77618,0.95435,0.26489,0.023983,0.051521,783,232,79.616,40.65,0.037888,0.081391,-0.0044497,0.018478,14.701,2.9253,2.3951,3.5257,1.2355,0.88948,0.89175,3.571,7.8135,-0.37265,-0.031509,0.44938,0.02916,3.7007,0.31804,0.050459,0.59958,1.288,60.646
